# favorite of tweet,# followers,# following,# of hastags,# of mentions,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
0,52,145,0,1,Sun May 15 06:14:09 +0000 2016,66923871,"Brooklyn, NY",Rich,1781,coon,black,samrawsten,Tue Sep 26 00:24:10 +0000 2017,@PARISDENNARD coon,7.32E+17,Hate speech,0,y,NY,y
1,667,277,0,0,Tue Mar 04 20:26:52 +0000 2014,,New York,Phe Royale,11288,coon,black,PheniciaAkira,Tue Sep 26 00:20:57 +0000 2017,Dumb ass coon ass niggas typical black Americans divided about everything https://t.co/Tyb7fyJiqj,2372347440,Hate speech,-0.9136,y,NY,y
0,220,214,0,0,Sun Nov 14 05:02:17 +0000 2010,,United States,Kehinde ??,27509,coon,black,mysistahskeeper,Tue Sep 26 00:17:28 +0000 2017,They got this coon Parris on CNN again. Itching to tap dance for Trump again,215521908,Hate speech,0,y,,n
0,197,314,0,1,Fri Oct 04 01:53:12 +0000 2013,439596535,"Miami, FL",Cyrex,2010,coon,black,CyrexMC,Mon Sep 25 23:52:26 +0000 2017,@Jani_Woooo Can we just let this coon rot in jail? He shows no evidence of learning from his mistakes. Doesn't even see em mistakes,1932695348,Hate speech,-0.7351,y,FL,y
1,130,263,0,1,Sat May 06 06:21:37 +0000 2017,400330314,"Hawthorne, CA",Eng,2594,coon,black,engerson_uno,Mon Sep 25 23:28:50 +0000 2017,@ColdAsFrost_ Fuck MJ he a coon. (He still the ? tho),8.61E+17,Hate speech,-0.5423,y,CA,y
1,52,332,0,1,Sat Jun 14 17:36:58 +0000 2014,2200010965,"Baltimore, Md.",Devin Turner,2311,coon,black,Devy_Dev1986,Mon Sep 25 22:45:52 +0000 2017,"@stacylamarking Jason epitomizes the word coon. He says things (that he doesn't even believe in), just to appeal to https://t.co/eUDFnmmXch",2567484552,Hate speech,0,y,MD,y
1,1960,1629,0,0,Sun Mar 13 01:25:15 +0000 2011,,we$tside,??ackdaddy?,60076,coon,black,miaabia_,Mon Sep 25 22:38:15 +0000 2017,what a coon ? https://t.co/dXlvo3cvXM,265106246,Hate speech,0,n,,n
1,1287,126,0,0,Sun Jan 08 20:26:48 +0000 2017,,Caleb?,dms closed. april,46831,coon,black,zoekravitzxo,Mon Sep 25 22:31:01 +0000 2017,Don't be a coon sis. You're black https://t.co/qGmCF9d9IS,8.18E+17,Hate speech,0,n,,n
0,8267,2237,0,0,Fri Apr 10 22:47:21 +0000 2009,,ohio.,trilla vanilla,192347,coon,black,dangYonZ,Mon Sep 25 22:26:08 +0000 2017,"I see Michael Jordan made comments about the protests, did he coon? Im scared to look.",30332845,Hate speech,-0.5859,n,OH,y
0,768,1919,0,0,Fri Aug 05 09:06:34 +0000 2011,,ATL,Zone3Nitt,3536,coon,black,duntnitt,Mon Sep 25 22:18:16 +0000 2017,Dis ole coon ass puss'ass nigga rite here. I need to do a interview wit dis ole lolli pop ass nigga. But it will... https://t.co/ymktVU1AzQ,348964194,Hate speech,-0.7906,y,,n
0,227,374,0,0,Fri Dec 19 02:02:51 +0000 2014,,The Block,Kodoku???,473,coon,black,KodokuXKloud,Mon Sep 25 21:07:21 +0000 2017,"probably cant even speak about this stuff because Ill be labeled as a homophobe, racist, coon, misogynist, xenophobe, and anything else",2935588147,Hate speech,-0.6124,y,,n
0,363,802,0,1,Sat May 15 01:20:31 +0000 2010,1975885310,"charlotte, North carolina",Richard Taylor,36806,coon,black,Famguy52,Mon Sep 25 21:06:49 +0000 2017,"@Cat_Chronicles According to some, coon newton",144001110,Hate speech,0,n,NC,y
1,908,785,0,1,Sat Jun 15 23:49:32 +0000 2013,1631502590,,John Carson,4368,coon,black,johncarson_9,Mon Sep 25 20:17:48 +0000 2017,@vincemanzo20 Eat me u coon,1520730133,Hate speech,0,y,,n
4,175566,665,0,1,Fri Sep 23 16:26:09 +0000 2011,2844785056,"Los Angeles, CA",Jonna Mae,72466,coon,black,themissesmae,Mon Sep 25 19:25:53 +0000 2017,@ItsAwesomeJoey Hes massive! Almost half of me. Orange Cat is a Maine coon and ultra cuddly. Then we have this lit https://t.co/mlmA3SuSzF,378677314,Hate speech,0,n,CA,y
6,189,48,0,3,Thu Jul 27 20:38:43 +0000 2017,28827943,ana ,zam,3955,coon,black,voguechantel,Mon Sep 25 19:25:17 +0000 2017,"@butacup42 @frankscrime @elenadavies uncle tom, tap dancing coon, shoe shining coon, ""can i get you some water massa"" face ass",8.91E+17,Hate speech,-0.5423,y,,n
0,438,583,0,3,Mon Jan 23 11:13:17 +0000 2017,7.85E+17,In the middle of nowhere !,Doc,6281,coon,black,OgTopDoc,Mon Sep 25 19:01:44 +0000 2017,@passionatechica @BurgessOwens @Liz_Wheeler Shut up coon !,8.23E+17,Hate speech,0,y,,n
0,154,89,0,1,Fri Jun 05 02:48:24 +0000 2009,2908170952,"Southside Chicago, IL",T,1121,coon,black,chasebeatz,Mon Sep 25 18:26:05 +0000 2017,@DiamondandSilk U 2 coon rats still getting checks for bootlickin'...haha youll be back....they always wanna come back. Nope!,44802847,Hate speech,0,y,IL,y
0,50,243,0,1,Sun Mar 20 06:13:45 +0000 2016,17614200,"Grand Prairie, TX",Robert Morgan,64,coon,black,RobertM25828299,Mon Sep 25 18:12:31 +0000 2017,@KevinJacksonTBS You fucking coon azz motherfucker go back to putting dicks in your mouth,7.11E+17,Hate speech,-0.7063,y,TX,y
0,852,3022,0,1,Sun Apr 21 23:40:48 +0000 2013,,"Anoka County, MN",Dad|Daniel (Dandog),10201,coon,black,DandorgSSB,Mon Sep 25 17:00:21 +0000 2017,trip to the coon rapids bathroom vlog: https://t.co/eYqUseVEPq via @YouTube,1370823061,Hate speech,0,n,MN,y
0,522,664,0,1,Wed Feb 08 02:22:49 +0000 2012,2729178045,"Hampton,VA",Hakuna Matata,14122,coon,black,TheRonnonster,Mon Sep 25 16:32:44 +0000 2017,@SwaggyP__22 He a coon brah,486231549,Hate speech,0,y,VA,y
0,1823,129,0,0,Wed Mar 26 11:55:34 +0000 2014,,Maryland,Brendon,598,coon,black,Sway_____,Mon Sep 25 16:24:58 +0000 2017,"this nigga still a coon, he said Kap wasnt good of a player to cause attention on his self. Clown ass https://t.co/b6VNDE0GR8",2412492968,Hate speech,-0.1531,y,MD,y
1,1062,1204,0,0,Wed May 30 03:22:17 +0000 2012,,,GoSellCrazy...,60264,spook,black,rrobertschwartz,Tue Sep 26 03:14:38 +0000 2017,Everyone and their mother in D.C. knew she was a spook. https://t.co/mnC907zOTv,594337767,Hate speech,0,y,,n
0,2670,1321,0,0,Fri May 23 17:07:44 +0000 2014,,Hallandale,ronnie??,103923,spook,black,_prettygirll18,Tue Sep 26 02:54:31 +0000 2017,This criminal minds episode got me spook ?,2518273584,Hate speech,-0.5267,n,,n
8,131,319,0,0,Wed Oct 19 16:48:50 +0000 2016,,"Livonia, MI",brothers &,753,spook,black,GPaszek_,Tue Sep 26 02:00:36 +0000 2017,She spook https://t.co/ppEaxalOFI,7.89E+17,Hate speech,0,y,MI,y
0,1822,347,0,1,Fri Sep 28 22:43:02 +0000 2012,966565596,"Edmonton, Alberta",? SpookyFlama ?,98588,spook,black,DitzyFlama,Mon Sep 25 22:50:07 +0000 2017,"@mashinbooo yep
nothing more creative than a spook",851844984,Hate speech,-0.1085,y,,canada
1,68,70,0,1,Sat Oct 27 20:39:53 +0000 2012,886992764,"Iowa, USA",Jamilyn Ver Steegh,382,spook,black,JamilynRae,Mon Sep 25 20:41:36 +0000 2017,@CurlyQue82 I didn't wanna spook ya,908890285,Hate speech,0,n,IA,y
2,1186,146,0,2,Tue Aug 27 18:47:53 +0000 2013,1965598608,South Florida,isa,15681,spook,black,brklynbabyy,Mon Sep 25 18:54:01 +0000 2017,@bleacheds @spook_y_ ADD ME TO THAT LIST FAM,1705394737,Hate speech,0,n,FL,y
0,170,604,0,0,Mon Oct 21 04:54:21 +0000 2013,,"Battle Creek, MI",Alexander Epperson,1626,spook,black,alexcordel,Mon Sep 25 18:53:15 +0000 2017,spook https://t.co/y55wibCi26,1977457796,Hate speech,0,n,MI,y
12,46,345,1,0,Sat Sep 02 19:47:09 +0000 2017,,ireland,spookworm,400,spook,black,spookworm1,Mon Sep 25 13:19:17 +0000 2017,"Finally a real show raising real problems, that Israeli spook is really being exposed #liveline",9.04E+17,Hate speech,-0.507,y,,n
0,1822,347,0,0,Fri Sep 28 22:43:02 +0000 2012,851844984,"Edmonton, Alberta",? SpookyFlama ?,98588,spook,black,DitzyFlama,Mon Sep 25 13:04:42 +0000 2017,twitter's compression really gives out that spook hbfsnj,851844984,Hate speech,0,y,,canada
2,666,74,0,1,Wed Oct 16 22:32:15 +0000 2013,,toronto,merz,7057,spook,black,bleacheds,Mon Sep 25 11:42:29 +0000 2017,our fanz @spook_y_ https://t.co/T6V9MtLxFT,1965598608,Hate speech,0,n,,canada
0,13,40,0,0,Tue May 06 07:23:00 +0000 2014,,dark side of the moon,The silent majority,887,spook,black,BuklbooJohn,Mon Sep 25 08:30:22 +0000 2017,From the spook house.ssm activists warned to stay away from Western Sydney by muslim labor party MPs fears of violence...,2479430317,Hate speech,-0.296,y,,n
0,1002284,67034,3,0,Sat Jun 07 19:49:19 +0000 2008,,"New York, USA",Geoff De Weaver ??,429601,spook,black,geoff_deweaver,Mon Sep 25 02:47:41 +0000 2017,Hawaii prepped for a nuclear attack in a secret meeting so they wouldn't spook the public https://t.co/IUdqye171q #Hawaii #NorthKorea #Kim,15040988,Hate speech,-0.4767,n,NY,y
1,60,60,0,1,Wed Jan 11 01:51:37 +0000 2017,,United States,Heather Elaina,16240,spook,black,vintage_lady74,Sun Sep 24 23:44:46 +0000 2017,This was another of my faves .... A clown scarecrow type spook...lol....price tag was 75 again... Smh @pyrategurl77 https://t.co/zlUFQSlVtI,8.19E+17,Hate speech,-0.4767,n,,n
5,653,162,1,0,Tue Aug 18 17:16:07 +0000 2009,,"Los Angeles, CA",s h l ,15422,spook,black,ashleybonder,Sun Sep 24 21:01:15 +0000 2017,#frightfest was spook-tacularrrrr https://t.co/CWmKaMLvU9,66737447,Hate speech,0,n,CA,y
1,5286,4842,0,1,Sat Jun 07 19:03:12 +0000 2014,712636106,"Portland, OR",S t  l l a,7473,spook,black,littlelavishh,Sun Sep 24 20:37:20 +0000 2017,@HunterReddeh You gave me a spook https://t.co/KKoVZT7y94,2553130868,Hate speech,0,n,OR,y
2,50,100,0,1,Fri Jul 22 02:44:46 +0000 2016,3289084195,The Pit,Loser,371,spook,black,AchessExe,Sun Sep 24 15:12:30 +0000 2017,@mimiuwuu This spook https://t.co/GyBsL8EtOs,7.56E+17,Hate speech,0,n,,n
0,221,199,0,1,Sun Jul 08 05:01:27 +0000 2012,8.94E+17,"Shreveport, LA",AnnaBeth Cleary,8719,spook,black,AnnaBethTB,Sun Sep 24 07:28:00 +0000 2017,@DrPhilipByrne I shall spook your pants off.,629920417,Hate speech,0,n,LA,y
1,749,1010,0,0,Fri Dec 26 22:53:10 +0000 2014,,"Jacksonville, FL",toy story fan boy,20291,spook,black,suvhut69,Sun Sep 24 03:05:00 +0000 2017,wait sorry i didnt mean to spook yoa off pls come back https://t.co/fMfT9cHnEG,2942903938,Hate speech,0,n,FL,y
0,4244,4864,2,0,Mon Aug 26 21:18:13 +0000 2013,,Nashville TN,Nashville Life,7962,spook,black,NashvilleLife,Sun Sep 24 01:31:02 +0000 2017,Have a spook-takular time in #Nashville! https://t.co/4OT7pdgkug   #PumpkinPatch https://t.co/9HK7i9Oce0,1702982593,Hate speech,0,n,TN,y
0,721,37,0,1,Sat Apr 12 18:03:31 +0000 2014,,United States,Polls.Host,110342,spook,black,PollsHost,Sun Sep 24 01:14:26 +0000 2017,Hawaii prepped for a nuclear attack in a secret meeting so they wouldn't spook the public https://t.co/UlGD0e0QY8 Via @headlineswiki.com,2440383084,Hate speech,-0.4767,n,,n
138,65933,987,0,0,Thu Jul 07 17:42:14 +0000 2011,,"New York, NY",Dana Schwartz,32188,spook,black,DanaSchwartzzz,Sat Sep 23 23:51:57 +0000 2017,I make all of my hair decisions on the current season of Crazy Ex Girlfriend. Hello spook fall dark https://t.co/sigbzLnqSf,331120729,Hate speech,-0.34,n,NY,y
2,22,44,1,2,Tue Jul 25 22:11:04 +0000 2017,940368062,"Milan, MI",Robert,1491,spook,black,MShutlz,Sat Sep 23 23:36:07 +0000 2017,@RedNationRising Traitor @SenJohnMcCain is a #Russian spook,8.90E+17,Hate speech,0,y,MI,y
0,648,996,2,0,Sun Feb 02 01:58:12 +0000 2014,,Tennessee,Tennessee Woman,3129,spook,black,tennessee_woman,Sat Sep 23 22:57:02 +0000 2017,Have a spook-takular time in #Nashville! #HauntedHouse https://t.co/vTrVtoNbOU https://t.co/cNXIcvzgkh,2323100186,Hate speech,0,n,TN,y
0,1803,1591,2,0,Sun Feb 02 03:04:35 +0000 2014,,Nashville TN,Nashville Woman,3203,spook,black,NashvilleWomen,Sat Sep 23 22:57:01 +0000 2017,Have a spook-takular time in #Nashville! #HauntedHouse https://t.co/t77liWJCjf https://t.co/di9f0YGaql,2323135777,Hate speech,0,n,TN,y
1,123568,176,1,1,Fri Feb 27 23:20:21 +0000 2015,1599693008,"Lake Buena Vista, FL",WDW Today,158870,spook,black,WDWToday,Sat Sep 23 22:26:35 +0000 2017,"@paulobarks He sounds spook-tacular, Paul! We can't wait to share this #CastCompliment with him!",3047974969,Hate speech,-0.3553,n,FL,y
9,453174,1736,0,1,Fri Jun 11 17:03:48 +0000 2010,,"New York, NY",MarthaStewartLiving,24093,spook,black,MS_Living,Sat Sep 23 21:45:06 +0000 2017,We've got the creepy &amp; crawly to spook out your home! Martha Stewart Halloween decor is 40% off at @MichaelsStores: https://t.co/o2PX4ui39g,154584937,Hate speech,0,n,NY,y
3,272,283,0,0,Sat Jun 15 00:42:43 +0000 2013,,"Washington, USA",the world of online,64054,spook,black,literallycondom,Sat Sep 23 18:33:22 +0000 2017,a touch of spook https://t.co/wRwaSSoQA3,1517964120,Hate speech,0,n,WA,y
0,331,95,0,0,Tue Sep 22 15:15:26 +0000 2009,,"Stone Mountain, Georgia",ART Station,1088,spook,black,ARTStation,Sat Sep 23 18:01:02 +0000 2017,Want to guide people through the oral history of spook-tacular variety? Tour of Southern Ghost still need guides! Flexible schedule and $$,76357794,Hate speech,-0.1007,n,GA,y
2,8,41,0,0,Sat Sep 02 17:04:13 +0000 2017,,"Kentucky, USA",A Were Woofle,83,spook,black,belgianwaffle82,Sat Sep 23 16:47:06 +0000 2017,Trying to think of a Halloween/spook season costume for Soft Pretzel. I was recommended on Tumblr a witch. https://t.co/X2gzTvIy6s,9.04E+17,Hate speech,-0.1779,n,KY,y
1,159,352,0,1,Thu Feb 09 07:59:55 +0000 2012,7.17E+17,Las Vegas ,t .,2583,spook,black,tkimball98,Sat Sep 23 16:13:56 +0000 2017,@Jesskiddinnn The spook will come later in October,487336311,Hate speech,0,n,NV,y
4,344,325,0,0,Thu Jan 05 13:31:22 +0000 2017,,Southeast Louisiana,Georgette,4539,spook,black,j3d1k,Sat Sep 23 14:45:14 +0000 2017,Football and spook trail all weekend!,8.17E+17,Hate speech,0,y,LA,y
1,63,56,0,1,Sun May 15 16:01:17 +0000 2016,3185226975,United States,SpookyCat81,418,spook,black,chronocat81,Sat Sep 23 14:00:50 +0000 2017,@emily9363 How about spook queen hipster?,7.32E+17,Hate speech,0,y,,n
0,1049,799,0,0,Wed Sep 23 22:18:12 +0000 2009,,Queen City ,#MoreThan?lood,38169,spook,black,FrenchyBaby_,Sat Sep 23 13:26:33 +0000 2017,Cant believe I forgot spook b day ????? my bad big bra miss you my niqqa watch over us blood ????? #9/11,76774447,Hate speech,-0.6249,n,,canada
1,1620,1503,0,1,Mon Oct 27 14:46:34 +0000 2008,2319339266,"Loudoun County, Virginia",Dave McWatters,12767,spook,black,davemcwatters,Sat Sep 23 12:30:21 +0000 2017,@MADE__USA She's a spook; she knows she needs to stop retweeting and offer bonafide analysis based on real knowledg https://t.co/K8W3dFEw8l,16999554,Hate speech,-0.296,n,VA,y
0,4807,751,0,1,Fri Oct 01 00:07:12 +0000 2010,124003770,"Philadelphia, PA",Hey It's Fr3d,89804,spook,black,TheNeonFox,Sat Sep 23 09:50:12 +0000 2017,"@cher Cher
C h e r. 
It's almost Halloween and your emoji tweets spook me",197237126,Hate speech,0,n,PA,y
0,401,205,0,0,Sat Aug 15 05:14:46 +0000 2009,,"Pershing Ave, Stockton, CA",Count Justula,71258,spook,black,Caligujus,Sat Sep 23 02:37:32 +0000 2017,Cause youre the coolest little monster that ever put a spook on me,65833000,Hate speech,0,n,CA,y
1,28,83,0,0,Mon Aug 14 17:58:54 +0000 2017,8.79E+17,"Bay Area, CA",Caveanon,418,spook,black,grahpotkin,Sat Sep 23 02:21:00 +0000 2017,@nicespooksnerd Society is a spook,8.97E+17,Hate speech,0,n,CA,y
0,71,220,0,2,Mon Sep 22 19:16:23 +0000 2014,458898625,Canada,"Grey, red and round",961,spook,black,MaylowtheFox,Sat Sep 23 01:47:39 +0000 2017,"@SketchyGenet @titsune_kitsune Before, the spooks came from skeletons

Now, the spook is a extra large waistline",2826850628,Hate speech,0,y,,canada
0,10,210,0,1,Fri Aug 25 00:34:58 +0000 2017,7.75E+17,"Montclair, NJ",TutleShelz,20,spook,black,TutleShelz,Sat Sep 23 00:58:11 +0000 2017,@liliuhms Don't get spook,9.01E+17,Hate speech,0,n,NJ,y
1784,315787,606,0,0,Sat Jul 25 02:41:27 +0000 2009,,Seattle,Austin Hargrave,25695,spook,black,PeanutButterGmr,Fri Sep 22 23:35:43 +0000 2017,"Recording for some Halloween PB&amp;Jeff episodes, and we're totally spooked. Level ? on the spook meter. https://t.co/6ATJoLU3xQ",59958288,Hate speech,0,n,WA,y
0,1309,547,0,1,Wed Mar 11 17:26:09 +0000 2009,88258704,"Wilkes-Barre, Pa",Dave Rosengrant,15845,spook,black,drosengrant151,Fri Sep 22 21:23:34 +0000 2017,@Mitch_Rupert I say nanny cook (like spook),23794832,Hate speech,0,n,PA,y
0,148,86,0,0,Sat Nov 29 01:11:32 +0000 2014,,"Orlando, FL",megan???,1439,spook,black,magickingdommeg,Fri Sep 22 20:21:25 +0000 2017,Tomorrow is the first spook. ????,2896652961,Hate speech,0,n,FL,y
0,153,83,0,1,Mon Jul 24 16:08:03 +0000 2017,8.90E+17,Central City,Eo Thawne,969,spook,black,GoldenThawne,Fri Sep 22 19:19:33 +0000 2017,@TheFlash____ ...that hit so as not to spook Barry.,8.90E+17,Hate speech,0,n,,n
1,253,414,0,0,Tue May 31 03:48:12 +0000 2011,,"Miami, FL",Jvcky,7476,spook,black,JackyJaye,Fri Sep 22 18:47:14 +0000 2017,My grandma use to put on this scary ass mask and spook me tf out. I was like 7. She was wildin,308274639,Hate speech,-0.6956,n,FL,y
0,902,1634,1,0,Sat Jul 15 21:47:36 +0000 2017,,"Chicago, IL",10kHalloweeNicorns,1496,spook,black,10000unicorns,Fri Sep 22 17:58:24 +0000 2017,?Sad these werent delivered in time for the #FirstDayofFall for me to get my spook on. Oh well... *waits patiently* https://t.co/ZToDk5ZU53,8.86E+17,Hate speech,0,n,IL,y
0,2483,1854,2,1,Tue Jun 23 16:10:46 +0000 2009,,"Fairfield, New Jersey",AJ Khubani,3247,spook,black,AJKhubani,Fri Sep 22 17:10:12 +0000 2017,See how @ronnkelly3  uses the #StarShowerSlideshow Home Decorator to spook up her home this #Halloween! https://t.co/DYQxKwZLSm,50018010,Hate speech,0,n,NJ,y
0,503,174,0,1,Fri Mar 23 13:51:26 +0000 2012,226779279,"Boston, MA",emilee,20511,spook,black,emiiiilee,Fri Sep 22 17:07:08 +0000 2017,@bretard2169 lil spooky spook,534320302,Hate speech,0,n,MA,y
19,3367163,77,0,0,Thu Mar 29 19:51:11 +0000 2007,,"New York, NY",Newsweek,121540,spook,black,Newsweek,Fri Sep 22 16:50:06 +0000 2017,Hawaii prepped for a nuclear attack in a secret meeting so they wouldn't spook the public https://t.co/M6Gaiw6909 https://t.co/00ugMZNQc7,2884771,Hate speech,-0.4767,n,NY,y
17,1531,280,0,0,Tue Nov 01 16:34:55 +0000 2011,,"Moorpark, CA",Emily Shields,12245,spook,black,ZenyattaMafia,Fri Sep 22 16:17:53 +0000 2017,Day 3. Zero didn't spook once during 1.5 mile walk. Probably because he was listening to dulcet tones of https://t.co/DnubuTvxdA,402821206,Hate speech,0,n,CA,y
0,497,166,0,0,Mon Apr 20 18:44:46 +0000 2009,,Carbondale IL,Castle Perilous,18627,spook,black,castleperilous,Fri Sep 22 14:56:30 +0000 2017,The Gurdon Light (and other spook lights) may be caused by the same reaction that causes WintOgreen Lifesavers to... https://t.co/DPHTRQVsKb,33615757,Hate speech,0,n,IL,y
0,48,56,0,1,Tue Jan 17 01:42:16 +0000 2017,2836421,"West Virginia, USA",Thomas R Lawson,3509,spook,black,ThomasRLawson4,Fri Sep 22 14:24:06 +0000 2017,@MSNBC Another spook hunt by MSNBC made up to try and create chaos in the administration. The skill and expertise o https://t.co/aq7LmfahkM,8.21E+17,Hate speech,-0.3818,y,WV,y
0,313,230,0,0,Thu Jan 08 15:13:58 +0000 2009,,"Los Angeles, CA",Charlie Mihelich,2164,spook,black,charlesmihelich,Fri Sep 22 08:55:22 +0000 2017,It's the middle of the night and I am the tweet ghost spook spook!,18766259,Hate speech,-0.3802,n,CA,y
0,857,122,0,0,Sun Apr 10 04:13:23 +0000 2011,,"Los Angeles, CA",SwagMaster3000,67742,spook,black,FantasticHenry,Fri Sep 22 07:26:25 +0000 2017,Holy crop cycles we're watching Gojira movies again and these kinda spook me and me being pretty drunk doesn't help lol,279849016,Hate speech,-0.4195,n,CA,y
0,26,79,0,1,Thu Jul 27 09:09:41 +0000 2017,3042824779,"Arlington, TX",CBRANDAPHONKMASTA,472,spook,black,YABOYCBRAN,Fri Sep 22 07:07:28 +0000 2017,@spook_tune Ouch,8.90E+17,Hate speech,0,n,TX,y
1,235,436,0,1,Thu Jun 18 20:24:14 +0000 2009,164073368,Southern California,Sharigin,14463,spook,black,Sharigin,Fri Sep 22 06:21:29 +0000 2017,@faeriefountain you need to stop. 3 spook 5 me,48476845,Hate speech,-0.296,n,CA,y
0,783,798,0,1,Mon Sep 05 02:54:20 +0000 2016,3094394347,"Florida, USA",Joya @ Pokken DX,10222,spook,black,NutmegFree,Fri Sep 22 06:21:12 +0000 2017,@ElevateKino Spooky ghost combo is spook,7.73E+17,Hate speech,-0.3182,n,FL,y
3,1128,595,0,0,Fri Jun 06 16:10:07 +0000 2014,2550392606,"Austin, Tx",Biggidy Boss,27776,spook,black,turrible_tao,Fri Sep 22 04:39:55 +0000 2017,"lived in china till 30 literally a spook for china and whenever anyone is all ""dude your a fuckin foreign spook bro"" he calls them racist",2550392606,Hate speech,-0.6124,y,TX,y
1,38,20,0,1,Fri Dec 09 07:02:48 +0000 2016,2438013757,"Washington, DC",DeeCee_Ugnaught,376,spook,black,McDeepState,Fri Sep 22 04:38:06 +0000 2017,@ecoautist Jack worked too hard for Trump before the election to be a spook.  The real spooks live at Anglin's level.,8.07E+17,Hate speech,-0.1027,y,DC,y
3,226,114,0,0,Tue Sep 22 01:34:49 +0000 2009,,Wherever the wind blows.,One Slice,7205,spook,black,Sergiofasho,Fri Sep 22 03:03:30 +0000 2017,Going to spook myself getting drunk and playing scary games. Since this is 1st stream back follows/donos will contribute to how drunk I get.,76213843,Hate speech,-0.7351,n,,n
