,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,screen name,term,time,tweet,user id
1844,0,71,78,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Tue Sep 13 03:51:57 +0000 2016,,Boobtown USA,Sho nuff,5068,illmill17,jigaboo,Thu Sep 14 13:02:01 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,775542508482736128
1845,0,82,147,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Fri Nov 18 22:17:49 +0000 2016,,"Georgia, USA",Brendon McIntosh II,274,bm34_,jigaboo,Thu Sep 14 12:40:19 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,799738407094104064
1846,1,314,313,0,[],0,Tue Jun 21 04:56:48 +0000 2011,,,Brach from Pokémon,20046,Mr_Neverlow,jigaboo,Thu Sep 14 12:25:40 +0000 2017,This fat bitch said jigaboo like she got a racist slur handbook and the teacher over there textin. No phones in cla… https://t.co/UKy7SRumYc,321189358
1847,0,2372,118,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Mon Mar 03 18:07:34 +0000 2014,,nothim • kams bff,ㅤㅤㅤt.,4179,84glocks,jigaboo,Thu Sep 14 12:07:43 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,2370762224
1848,0,516,496,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Sun Nov 28 15:10:12 +0000 2010,,🇸🇴🇸🇴🇸🇴,م,77053,FearMahir,jigaboo,Thu Sep 14 11:59:48 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,220689076
1849,0,738,540,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Sun Mar 16 17:44:03 +0000 2014,,Dutch Fork,ko🦋,20526,k0rbyn,jigaboo,Thu Sep 14 11:27:08 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,2393067481
1850,0,81,431,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Fri Dec 02 03:24:38 +0000 2016,,,rhyanlovesyoutoo,1905,milkanddhoney,jigaboo,Thu Sep 14 10:55:45 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,804526662675107840
1851,7,512,165,0,[],0,Thu Jan 23 23:12:25 +0000 2014,,Yuh,Dinero,18139,gabrieeldiaazz,jigaboo,Thu Sep 14 09:53:30 +0000 2017,"Bitch she called him a nigger, porch monkey, coon, jigaboo, like that bitch got what she deserved. Simple! Idgaf if… https://t.co/FujqC4MwLM",2307383959
1852,0,431,986,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Thu Jun 26 09:14:09 +0000 2014,,where I'm meant to be...,Brannie Kordei ♡~,26549,BrannieKordei,jigaboo,Thu Sep 14 09:12:35 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,2589231152
1853,0,36,142,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Mon May 28 01:44:42 +0000 2012,,"Minnesota, USA",Sultan,932,LockeSteady,jigaboo,Thu Sep 14 08:44:44 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,592389330
1854,0,60,166,0,"[{'screen_name': '30SECONDFlGHTS', 'name': '30 Second Fights', 'id': 91667882, 'id_str': '91667882', 'indices': [0, 15]}]",0,Sun Mar 06 09:50:05 +0000 2016,91667882.0,,sakhile,77,mSiuiet,jigaboo,Thu Sep 14 08:31:49 +0000 2017,"@30SECONDFlGHTS He was like ""who jigaboo now bitch"".",706416554091610112
1855,0,1275,1936,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Thu Aug 14 05:41:21 +0000 2014,,"Chicago, IL",8:27 4️⃣ Jaylen❤️🔞,21945,___itsangell,jigaboo,Thu Sep 14 07:31:58 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,2742424432
1856,0,4038,2665,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Sun May 06 14:29:17 +0000 2012,,In the clouds w/ Pac,Issa Queen,59522,LowkeyBadAss,jigaboo,Thu Sep 14 07:15:51 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,572677076
1857,0,551,1602,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Sun Feb 17 23:08:39 +0000 2013,,London,Rich Kid,58388,Desmond_AFC,jigaboo,Thu Sep 14 06:29:06 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,1191426836
1858,0,235,893,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Mon Aug 10 13:30:11 +0000 2009,,"Houston, TX",Jaylen Smith,6011,Jaylen__Smith,jigaboo,Thu Sep 14 06:26:32 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,64403054
1859,0,661,1940,0,[],0,Tue Sep 25 04:36:27 +0000 2012,,Denver Co,TC SMITH,3796,GWAP_GETTAS,jigaboo,Thu Sep 14 06:06:35 +0000 2017,Porch monkey coon and jigaboo.... She messed up https://t.co/ZnWZu02v7O,844865551
1860,0,485,126,0,"[{'screen_name': 'basqjr', 'name': 'Charles T Walker III', 'id': 383366281, 'id_str': '383366281', 'indices': [3, 10]}, {'screen_name': 'LiveLikeKris', 'name': 'Kris 💙', 'id': 484407977, 'id_str': '484407977', 'indices': [12, 25]}]",380,Tue Apr 10 09:09:39 +0000 2012,,Somwhere being dramatic ✨,🐬🍒🐬🍒,39812,JERSEYHOODBRAT,jigaboo,Thu Sep 14 05:31:36 +0000 2017,RT @basqjr: @LiveLikeKris Did she say jigaboo too?? Oh yeah this one for the culture https://t.co/KmkKNljwRV,549950462
