,Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,Sentiment Score,Postive Score,Negative Score,Neutral Score,Positive Score
3331,3800,0.0,2.0,15.0,1.0,1.0,0.0,Thu Dec 08 04:01:54 +0000 2016,15220768.0,Las Vegas,Ellen,920.0,jews are,jews,Ellen99686566,Sun Sep 24 14:49:10 +0000 2017,"@DavidCornDC Biggest disappointments are Jews who continue to support #DOTARD after Charlottesville!  Kraft, Snyder… https://t.co/Xva3MqfvTL",8.067103686092677e+17,-0.1511,,0.173,0.684,0.142
3332,3801,0.0,43.0,376.0,0.0,1.0,0.0,Sat Jun 15 00:09:29 +0000 2013,759251.0,"Providence, RI",MikeO,1533.0,jews are,jews,mort2205,Sun Sep 24 14:47:20 +0000 2017,@CNN You're an ass Mr. Mnuchin. Where was Trump's outrage when Neo Nazis marched with torches spouting hatred of Je… https://t.co/naQgllSXVk,1517932892.0,-0.9001,,0.379,0.621,0.0
3333,3802,1.0,823.0,1396.0,0.0,9.0,0.0,Sun Apr 15 18:27:25 +0000 2012,40117542.0,"Panama City, FL",SATAIc ZI0nIsT N.W.O,16914.0,jews are,jews,DesiTice,Sun Sep 24 14:45:20 +0000 2017,@ffddar @caterhamcr3 @BelindaHayle @usurybad @PaulTheMartian @LadyM3033 @_Infidoll_ @Dragonsoul9Name @ConsiderThis1… https://t.co/H5igrTUbJ7,554626662.0,0.0,,0.0,1.0,0.0
3334,3804,0.0,3.0,39.0,0.0,1.0,0.0,Sun Jan 29 15:46:00 +0000 2017,622024793.0,"Oglesby, IL",Mister Jones,50.0,jews are,jews,AltBronsonJones,Sun Sep 24 14:37:49 +0000 2017,"@ValeriePlame “America's Jews are driving America's wars."" Did you read the headline  before you retweeted? How did… https://t.co/NzAtYIjoce",8.257317280651018e+17,0.0,,0.0,1.0,0.0
3335,3805,0.0,26.0,74.0,0.0,1.0,0.0,Wed Mar 01 01:21:27 +0000 2017,14389225.0,"New Jersey, USA",lilagut,133.0,jews are,jews,lilagut55,Sun Sep 24 14:37:43 +0000 2017,@HonestReporting Because there are are so many Jews screwing things up in Sweden 🙄,8.367481835019428e+17,-0.2878,,0.153,0.847,0.0
3336,3806,0.0,982.0,1004.0,0.0,3.0,0.0,Wed Jul 26 21:31:17 +0000 2017,8.339811837382533e+17,"Washington, DC",𝕾𝖙ü𝖗𝖒𝖊𝖗 𝕯𝕮,2668.0,jews are,jews,Stormer_DC,Sun Sep 24 14:36:37 +0000 2017,@JeffLuzzatto @michaelmalice @politicalelle We'll just see about that. There's a reason we're growing and it has le… https://t.co/Pn3XMtTlU0,8.903236614456279e+17,0.1779,,0.0,0.904,0.096
3337,3808,0.0,45.0,269.0,0.0,0.0,1.0,Thu Oct 03 23:10:11 +0000 2013,,United States,Clarence Carey,2240.0,jews are,jews,careyrussell45,Sun Sep 24 14:18:00 +0000 2017,America’s Jews Are Driving America’s Wars https://t.co/kNcM5SKF4G,1932365209.0,-0.5574,,0.375,0.625,0.0
3338,3809,0.0,122.0,394.0,0.0,0.0,0.0,Sat Oct 24 12:39:13 +0000 2009,,Austin Texas,☁newvillage,2509.0,jews are,jews,robsman,Sun Sep 24 14:17:41 +0000 2017,I do respect jews blocks Muslims Chinese Mexicans and all Races except for white supremacist KKK they are stupid,84836972.0,-0.1779,,0.222,0.586,0.192
3339,3810,0.0,9229.0,967.0,0.0,2.0,0.0,Mon Apr 21 18:42:13 +0000 2014,30464227.0,USA,Jason Faris,12816.0,jews are,jews,quantummechbook,Sun Sep 24 14:16:50 +0000 2017,"@nohand1 @NBCNews Soft hat is still hate my friend. Hating a man for folding his arms, hating Jews for defending th… https://t.co/vhwFwxkWri",2456978070.0,-0.7964,,0.338,0.557,0.105
3340,3812,0.0,144.0,344.0,0.0,0.0,0.0,Mon Apr 16 12:22:08 +0000 2012,,Vero Beach   Florida,K4CID,19027.0,jews are,jews,LtcrothBill,Sun Sep 24 14:12:13 +0000 2017,Remember Jews are also born with a bullshit filter. https://t.co/scaVv6AC5N,555081839.0,-0.5859,,0.322,0.678,0.0
3341,3813,1.0,180.0,254.0,1.0,0.0,1.0,Thu Feb 10 18:45:03 +0000 2011,,Upstate NY,Go Goyim Go!,9714.0,jews are,jews,DizzyPizzy3,Sun Sep 24 14:09:46 +0000 2017,"#JQ
Jerusalem Post's 18th Most Influential Jews are a trio of Judges
Kagan, Breyer and Bader Ginsburg
https://t.co/e2ucQlVrFO",250255366.0,0.4927,,0.0,0.834,0.166
3342,3815,2.0,83.0,170.0,0.0,0.0,0.0,Tue Feb 09 00:13:53 +0000 2010,,"Murrysville, PA",Amy Kubas,1520.0,jews are,jews,Caton_Street,Sun Sep 24 14:08:23 +0000 2017,"Some find kneeling disrespectful to the flag. I find votes for/support of Trump disrespectful to Jews, POC. Both are freedom of speech.",112571495.0,0.6369,,0.0,0.826,0.174
3343,3816,0.0,86.0,481.0,0.0,0.0,0.0,Wed Jun 18 05:16:04 +0000 2014,,"Olympia, WA",cody,3406.0,jews are,jews,lemasterbedroom,Sun Sep 24 14:06:52 +0000 2017,former green party candidate thinks that the jews are what makes america a war-hungry imperialist killing machine https://t.co/cQ9PCp4Z0l,2574182174.0,-0.4019,,0.199,0.679,0.122
3344,3818,1.0,517.0,88.0,0.0,1.0,0.0,Thu Jun 18 00:53:06 +0000 2009,18572546.0,"Atlanta, Georgia",thomas unger,55700.0,jews are,jews,ttommyunger,Sun Sep 24 14:02:47 +0000 2017,"@cynthiamckinney Well, he was wrong. Jews aren't the problem, Zionism and Zionists are the problem.",48185455.0,0.3645,,0.15,0.531,0.319
3345,3819,0.0,33.0,87.0,0.0,1.0,0.0,Sun Nov 27 20:05:46 +0000 2016,3886447878.0,"Ephrata, PA",Akash,1809.0,jews are,jews,ModyAkash,Sun Sep 24 14:02:24 +0000 2017,"@driltwo Haha, I bet the kikes are furious. We've reached this anime's third act when the blacks and whites team up… https://t.co/IZa18Eo8qG",8.029666658562499e+17,-0.0772,,0.142,0.69,0.169
3346,3820,10.0,21922.0,15096.0,0.0,0.0,4.0,Sat Nov 01 19:47:58 +0000 2008,,"Birmingham, AL",Student Life,10063.0,jews are,jews,StudentLifeCamp,Sun Sep 24 14:01:09 +0000 2017,"So Jesus said to the Jews who had believed Him, ""If you abide in my word, you are truly my disciples"" John 8:31",17104642.0,0.4404,,0.0,0.884,0.116
3347,3821,0.0,300.0,283.0,0.0,0.0,0.0,Fri May 06 14:18:55 +0000 2011,,USA! ,"""LITTLE DONNIE"" 5150",10898.0,jews are,jews,EinhornPT,Sun Sep 24 13:54:05 +0000 2017,"Hay 45, Talk about healthcare &amp; less BS time.  You are unable to speak against racism &amp; against those that say Jews… https://t.co/lSjZFOar82",294088181.0,-0.6249,,0.157,0.843,0.0
3348,3823,0.0,1097.0,1248.0,0.0,0.0,0.0,Wed Aug 29 08:35:03 +0000 2012,,Washington DC,#ThankYouObama,25176.0,jews are,jews,motherseer,Sun Sep 24 13:49:39 +0000 2017,Swedish Jews are trying to stop Nazis marching in front of a synagogue https://t.co/FOcuVLvX3D,788862644.0,-0.296,,0.155,0.845,0.0
3349,3824,0.0,51.0,271.0,0.0,1.0,0.0,Tue Jul 05 06:47:11 +0000 2016,42171340.0,United States,Vincent Vega,135.0,jews are,jews,MetalBlogAMZ,Sun Sep 24 13:46:54 +0000 2017,@teejaysuave Of course it is. Athletes are the Jews favorite money making tool. It's a different kind of space labo… https://t.co/AG7LkXHWLS,7.502194546387927e+17,0.4588,,0.0,0.864,0.136
3350,3825,0.0,1452.0,791.0,1.0,0.0,0.0,Thu May 19 14:14:27 +0000 2011,,"Washington, D.C.",Mandy Slutsker,14047.0,jews are,jews,Mandy4Action,Sun Sep 24 13:45:06 +0000 2017,Actually the creators of the meme #tebowing (whom I know) are religious Jews who loved and respected Tebow's devoti… https://t.co/o7Q0O1fqbY,301458322.0,0.7906,,0.0,0.708,0.292
3351,3826,1.0,801.0,779.0,0.0,1.0,1.0,Fri Aug 31 19:59:28 +0000 2012,2287484960.0,"Bronx, New York",ivan,41170.0,jews are,jews,cardonaivando,Sun Sep 24 13:39:38 +0000 2017,"@lustforseIena Dreads are not cultural appropriation; ancient Jews like Samson, Indians of India, and many other peoples had them",794568835.0,0.0258,,0.11,0.776,0.114
3352,3827,0.0,3171.0,4999.0,0.0,2.0,0.0,Thu Aug 14 02:47:03 +0000 2014,4427887993.0,"New York, USA",JulZ of New York,29727.0,jews are,jews,Juliette_Rulz,Sun Sep 24 13:39:32 +0000 2017,@opinonatedguy @NFL I remember Howard Stern speaking of this many years ago saying that Blacks are still screaming… https://t.co/nwqkzJL6Ok,2730784538.0,0.0,,0.0,1.0,0.0
3353,3828,5.0,6300.0,85.0,1.0,0.0,1.0,Sun Aug 12 18:47:37 +0000 2012,,"South Park, Colorado",Stan's BFF,11124.0,jews are,jews,NotGoingJersey,Sun Sep 24 13:38:25 +0000 2017,"#ThingsNotToSayAtARally ""Hey, when are we going to gas the Jews?""",753591817.0,0.0,,0.0,1.0,0.0
3354,3830,1.0,122.0,190.0,0.0,1.0,1.0,Sat Mar 24 08:28:59 +0000 2012,17995040.0,"Virginia, USA",shorty wolfe,1349.0,jews are,jews,shortywolfe,Sun Sep 24 13:34:43 +0000 2017,@benshapiro If a man comes out says JEWS are killing blacks and it's not true. You wouldn't allow him to work for u .,535145537.0,-0.8125,,0.318,0.682,0.0
3355,3831,8.0,832.0,1043.0,0.0,2.0,1.0,Mon Mar 21 13:48:19 +0000 2011,18642569.0,"Florida, USA",H. C. C.,2323.0,jews are,jews,MollySam1986,Sun Sep 24 13:33:59 +0000 2017,@railroadlady1 @tonyposnanski the Nazis killed 6 million Jews. Pres Trumps daughter and 3 grandkids are Jewish. He doesn't support Nazis.,269806195.0,-0.7755,,0.297,0.703,0.0
3356,3832,56.0,27457.0,4257.0,0.0,0.0,56.0,Sat Jan 03 04:02:02 +0000 2009,,"Atlanta, GA",Cynthia McKinney PhD,8208.0,jews are,jews,cynthiamckinney,Sun Sep 24 13:31:37 +0000 2017,Philip Giraldi was fired because of this article. https://t.co/DdkjUTukCS https://t.co/IXmwjNeXaP,18572546.0,-0.5574,,0.286,0.714,0.0
3357,3833,0.0,28.0,104.0,0.0,2.0,0.0,Wed Jan 11 16:47:23 +0000 2017,14260515.0,"Pennsylvania, USA",Sheila Larson,1548.0,jews are,jews,elephantherd1,Sun Sep 24 13:30:19 +0000 2017,"@schiphol777 @ValeriePlame Hmmm...Cheeney, Bush, Powell are Jews?",8.192241946176594e+17,0.0,,0.0,1.0,0.0
3358,3834,0.0,17.0,19.0,0.0,0.0,0.0,Thu Oct 13 16:45:01 +0000 2016,,"Boise, ID",susan meriam,49833.0,jews are,jews,MeriamSusan,Sun Sep 24 13:29:23 +0000 2017,"jews are always going to repent one day, today we must show them the way",7.866086919402086e+17,0.0,,0.0,1.0,0.0
3359,3835,0.0,180.0,254.0,1.0,0.0,0.0,Thu Feb 10 18:45:03 +0000 2011,,Upstate NY,Go Goyim Go!,9714.0,jews are,jews,DizzyPizzy3,Sun Sep 24 13:28:28 +0000 2017,"#JQ
Lakewood Medicaid (((Fraudsters))) Get Amnesty — Proving Jews Are On The White Side Of The Law
https://t.co/hbyuLcFKQH",250255366.0,0.0,,0.0,1.0,0.0
3360,3836,0.0,4660.0,5118.0,0.0,2.0,0.0,Sat May 14 20:43:17 +0000 2011,3264182200.0,"Fort Myers, FL",Eli Dror,36953.0,jews are,jews,edrormba,Sun Sep 24 13:25:24 +0000 2017,@Dorota____ @VanHels56412006 Israelites and Jews are the same (Bible term). Israelis are majority Jews with minorit… https://t.co/1NzIkI5y4d,298728900.0,0.0,,0.0,1.0,0.0
3361,3837,0.0,301.0,476.0,3.0,0.0,0.0,Wed Apr 29 20:08:07 +0000 2015,,"Texas, USA",Amin Hussain,35957.0,jews are,jews,iaminpk10,Sun Sep 24 13:19:37 +0000 2017,#Muslim society will be part of bigger #Christian society everywhere in West in next 50 yrs #Jews are distant minor… https://t.co/FJmOrLM2IW,3179622204.0,0.0,,0.0,1.0,0.0
3362,3838,0.0,199.0,1079.0,0.0,0.0,0.0,Wed Mar 09 03:30:28 +0000 2011,,"Coral Springs, FL",Shai Levi,1492.0,jews are,jews,shai9911,Sun Sep 24 13:19:26 +0000 2017,There are fake Jews and then there's Bernie Sanders. https://t.co/O7C2Zyz95m,262971404.0,-0.4767,,0.256,0.744,0.0
3363,3839,0.0,123.0,165.0,0.0,1.0,0.0,Tue May 16 16:16:38 +0000 2017,15446531.0,United States,Press 1 for English,4175.0,jews are,jews,microsoft9000,Sun Sep 24 13:15:48 +0000 2017,@mattyglesias Why are jews so underrepresented in US military service?,8.645149394022973e+17,0.0,,0.0,1.0,0.0
3364,3840,0.0,17.0,19.0,0.0,0.0,0.0,Thu Oct 13 16:45:01 +0000 2016,,"Boise, ID",susan meriam,49833.0,jews are,jews,MeriamSusan,Sun Sep 24 13:09:24 +0000 2017,jews are fake,7.866086919402086e+17,-0.4767,,0.608,0.392,0.0
3365,3841,3.0,10110.0,8901.0,4.0,0.0,1.0,Tue May 05 16:15:36 +0000 2009,,Israel,JerusalemOnline,27417.0,jews are,jews,JOL_NEWS,Sun Sep 24 12:55:04 +0000 2017,"Ahead of #Germanyelections, #German #Jews alarmed about rising right-wing #AFD party: 'We have to unite against it' https://t.co/rpH6Mp1Zn1",37956022.0,0.0772,,0.114,0.758,0.128
3366,3842,0.0,1238.0,1066.0,0.0,1.0,0.0,Tue May 05 00:59:09 +0000 2015,3185759629.0,"New Jersey, USA",David Greco,19533.0,jews are,jews,DaveGreco33,Sun Sep 24 12:46:56 +0000 2017,@theintercept Americans. Your lies are just a continuation of the Zionist Jews race baiting and attacks on American… https://t.co/gRrj2zSb1M,3185759629.0,-0.6908,,0.263,0.737,0.0
3367,3843,0.0,3.0,30.0,0.0,2.0,0.0,Sat Sep 16 15:55:54 +0000 2017,3014042567.0,Belgium,Flemish Belgian,61.0,jews are,jews,Flemish_Belgian,Sun Sep 24 12:32:02 +0000 2017,@Riganthor @yoghurtalex Say stuff like blond haired blue eyed humans are better then all the rest and say Jews are the cause of all problems,9.090834310946857e+17,0.4019,,0.09,0.731,0.179
3368,3844,0.0,956.0,1644.0,0.0,2.0,0.0,Tue Mar 07 19:16:28 +0000 2017,1132664402.0,"Michigan, USA",Cindy,3155.0,jews are,jews,Hanky0705,Sun Sep 24 12:30:45 +0000 2017,@mulatta10 @ShaunKing FYI white supremacist hate Jews. His grandchildren are Jewish. He has Jewish friends can you explain that?????????????,8.39193046629634e+17,0.5256,,0.138,0.56,0.302
3369,3845,2.0,12268.0,1.0,0.0,0.0,7.0,Thu Jul 04 10:12:05 +0000 2013,1567883149.0,Spain,The Spain Report,25101.0,jews are,jews,thespainreport,Sun Sep 24 12:29:30 +0000 2017,"2. The tweet was: ""I prefer death to living with the atrocities they do to us Catalans. We are persecuted like the… https://t.co/AJaN5mmRrr",1567883149.0,-0.5719,,0.216,0.697,0.087
3370,3846,1.0,1619.0,2387.0,0.0,3.0,0.0,Sat Apr 05 21:34:19 +0000 2014,112422074.0,"Phoenix, AZ",Sean Campbell,4741.0,jews are,jews,TruConservatv,Sun Sep 24 12:27:18 +0000 2017,@improbablyjust @eugenegu @realDonaldTrump His father owned that building and made the rules. Trump was the one who… https://t.co/MHovdntN3K,2429477720.0,0.0,,0.0,1.0,0.0
3371,3847,0.0,183.0,357.0,0.0,2.0,0.0,Tue Mar 06 16:26:37 +0000 2012,9.095821631206112e+17,"Lancaster, Pennsylvania ","Efrain R., BSN,RN",9193.0,jews are,jews,zdor17602,Sun Sep 24 12:15:50 +0000 2017,"@ParrotyJokes @whbm U read how the name came to be? Nope, you are ignorant to its meaning. And tell your kind ""Jews… https://t.co/facQbZ1w7f",516652952.0,0.3182,,0.082,0.784,0.133
3372,3849,0.0,17.0,19.0,0.0,0.0,0.0,Thu Oct 13 16:45:01 +0000 2016,,"Boise, ID",susan meriam,49833.0,jews are,jews,MeriamSusan,Sun Sep 24 11:49:23 +0000 2017,the jews are completely sinners,7.866086919402086e+17,0.0,,0.0,1.0,0.0
3373,3850,0.0,110.0,272.0,0.0,0.0,0.0,Wed Oct 15 22:05:37 +0000 2008,,Florida,escarp15,14347.0,jews are,jews,escarp15,Sun Sep 24 11:48:47 +0000 2017,"How many of you still believes that the Jews in Israel today are the descendants of Abraham, Isaac and Jacob?",16795414.0,0.0,,0.0,1.0,0.0
3374,3852,0.0,74.0,32.0,0.0,4.0,0.0,Wed May 01 21:01:03 +0000 2013,861344060.0,NJ,Barry Rosen,9359.0,jews are,jews,BarryRosen1,Sun Sep 24 11:25:17 +0000 2017,@ChrisRulon @Israel911Facts @ValeriePlame @johnramos91 Bin Laden also tried to say the Jews were behind 9/11 in 200… https://t.co/zSWIoCwfvx,1395571730.0,0.0,,0.0,1.0,0.0
3375,3853,1.0,173.0,41.0,0.0,4.0,1.0,Fri Nov 28 23:01:47 +0000 2014,8.593903564289024e+17,"Alexandria, VA",Kasya,208.0,jews are,jews,aimwand,Sun Sep 24 11:10:55 +0000 2017,@naswarkhan54321 @high5ivesall @TarekFatah @LodhiMaleeha Larne ke liya  na tarek ki zaroorat no Hindu ki...Look aro… https://t.co/CT2x3Nsj0n,2896598962.0,-0.296,,0.128,0.872,0.0
3376,3854,0.0,742.0,1052.0,0.0,1.0,0.0,Wed Nov 09 22:15:45 +0000 2016,132287818.0,"Massachusetts, USA",(((America Rising))),22276.0,jews are,jews,DumptyTrumpty,Sun Sep 24 10:52:24 +0000 2017,"@STAstars Um, the beer pong Swastika game was truly despicable. Too lenient on these students. Are Jews not counted as the ""dear neighbor?""",7.964763960883978e+17,0.765,,0.0,0.725,0.275
3377,3855,0.0,36.0,73.0,0.0,1.0,0.0,Sat May 14 18:36:23 +0000 2016,9.08719704272806e+17,United States,LegalizeCannabisHemp,1222.0,jews are,jews,JohnnyMcDoeseph,Sun Sep 24 10:50:18 +0000 2017,"@defenceoflogic you are the retard, there never was a real war on drugs, it was a war on blacks, jews, and hippies.… https://t.co/VNoIXGhCGB",7.315537643232993e+17,0.4389,,0.123,0.65,0.227
3378,3856,0.0,1428.0,784.0,0.0,0.0,0.0,Fri Jun 09 20:41:10 +0000 2017,,"El Paso, TX",Keep America,20826.0,jews are,jews,KeepOutUSA,Sun Sep 24 10:44:05 +0000 2017,What are your view on Jews/Zionists? | whatever https://t.co/F5YmizPoKx,8.732788190834524e+17,0.0,,0.0,1.0,0.0
3379,3857,0.0,83.0,68.0,0.0,1.0,0.0,Wed Dec 24 20:53:36 +0000 2014,807095.0,"New Orleans, LA",CHARLES,25516.0,jews are,jews,JULY191947,Sun Sep 24 09:32:18 +0000 2017,@nytimes NYT= NEY YORK COMMUNISTS JEWS WHO ARE FULL OF SHIT!,2942219102.0,-0.6833,,0.316,0.684,0.0
3380,3858,2.0,2936.0,2868.0,0.0,0.0,0.0,Wed Jun 29 15:13:59 +0000 2011,,"Chandler, AZ",Adrienne,178322.0,jews are,jews,longballgirl,Sun Sep 24 08:26:18 +0000 2017,"I ❤️ my Jews &amp; I ❤️ that a guy society wants me to hate because of our religious beliefs/cultures are different, po… https://t.co/IPHaWwg4lD",326208177.0,-0.5719,,0.156,0.844,0.0
3381,3859,0.0,17.0,19.0,0.0,0.0,0.0,Thu Oct 13 16:45:01 +0000 2016,,"Boise, ID",susan meriam,49833.0,jews are,jews,MeriamSusan,Sun Sep 24 08:19:23 +0000 2017,the jews are always sinners,7.866086919402086e+17,0.0,,0.0,1.0,0.0
3382,3860,0.0,70.0,239.0,0.0,1.0,1.0,Fri Sep 16 18:45:40 +0000 2016,7.768545821104579e+17,"California, USA",Linwood Howell,11930.0,jews are,jews,Grampuseelfry_E,Sun Sep 24 08:13:13 +0000 2017,@MiraGhoshal ...Sanders among many others in government are Red Star revolutionaries Which also explains why they l… https://t.co/VcblpRy6oz,7.768545821104579e+17,0.0,,0.0,1.0,0.0
3383,3861,0.0,58.0,116.0,3.0,0.0,0.0,Sat Jun 20 19:44:09 +0000 2009,,South Bay,Rebecca,639.0,jews are,jews,rivkelehh,Sun Sep 24 08:10:06 +0000 2017,Did you know the Jews are in a position of privilege in Poland? #freewalkingtours #antisemitism #krakow,49097861.0,0.3612,,0.0,0.848,0.152
3384,3862,0.0,107565.0,17798.0,3.0,0.0,0.0,Tue May 19 21:10:27 +0000 2009,,"New York, NY",Joseph Jett,336220.0,jews are,jews,josephjett,Sun Sep 24 07:58:45 +0000 2017,"There would be peace in the Middle East, but the world discovered sadly that there are actually #Jews who believe in God  #Israel #Palestine",41211760.0,0.0516,,0.125,0.709,0.166
3385,3863,0.0,485.0,247.0,0.0,0.0,0.0,Thu Jun 29 14:11:53 +0000 2017,,"Bakersfield, CA",FarRightWatchers,19683.0,jews are,jews,FRE_watchers,Sun Sep 24 07:47:28 +0000 2017,"Zionists are native Jews of Israel, Not Pharisees orthodox Jews of Iran Persia https://t.co/ju4u6oOtaH",8.804286101292073e+17,0.0,,0.0,1.0,0.0
3386,3864,0.0,17.0,19.0,0.0,0.0,0.0,Thu Oct 13 16:45:01 +0000 2016,,"Boise, ID",susan meriam,49833.0,jews are,jews,MeriamSusan,Sun Sep 24 06:59:24 +0000 2017,the jews are ruining the nation,7.866086919402086e+17,-0.25,,0.286,0.714,0.0
3387,3865,0.0,3574.0,3605.0,0.0,0.0,0.0,Sun Jul 11 08:14:10 +0000 2010,,"Chico, CA",Tom Puhlman,54698.0,jews are,jews,mydailymanna,Sun Sep 24 06:55:39 +0000 2017,"""I know the blasphemy of those who say they are Jews, and are not, but are the Synagogue of Satan"" Revelation 2:9 https://t.co/V60gtHKvpI",165339167.0,0.0,,0.0,1.0,0.0
3388,3868,0.0,265.0,649.0,0.0,2.0,0.0,Mon Aug 01 01:27:20 +0000 2016,8.994491004915098e+17,"Seattle, WA",HumorWeekly,496.0,jews are,jews,HumorWeekly,Sun Sep 24 06:36:29 +0000 2017,@Freedomofspch1 @MarkDice What's up natzi! He is more American than you are! At least he doesn't hate Jews or blacks or shit face like you!,7.599234364078367e+17,0.4164,,0.113,0.688,0.199
3389,3869,0.0,112.0,98.0,0.0,3.0,0.0,Sun Apr 27 12:13:01 +0000 2014,8.980831240341586e+17,"Seattle,  Washington",Philip Sorenson,4538.0,jews are,jews,ryunin69,Sun Sep 24 06:32:26 +0000 2017,@SophiaEstradaP6 @BakedNorwegian @HarmlessYardDog But the Jews are not for you.,2466036632.0,0.0,,0.0,1.0,0.0
3390,3870,0.0,361.0,453.0,0.0,0.0,0.0,Sun Aug 27 03:00:13 +0000 2017,,"California, USA",CensoredGoy,18146.0,jews are,jews,CensoredGoy,Sun Sep 24 06:20:10 +0000 2017,"You use ""anti-semitism"" against everybody even on pro-Israel Jews! Who are you kidding?! https://t.co/FBgfyNIVxI",9.016404658244403e+17,0.0,,0.0,1.0,0.0
3391,3871,1.0,1169.0,2795.0,0.0,3.0,0.0,Wed Sep 29 02:20:29 +0000 2010,985206434.0,Washington DC,ANGLO SAXON WARRIOR,7269.0,jews are,jews,Teamscam,Sun Sep 24 06:15:52 +0000 2017,"@affinity292 @FallNoidea @craigwalrath571 No you are wrong, only about 3% Americans owned slaves but Jews have used… https://t.co/56fkRrn78k",196425787.0,-0.3919,,0.186,0.814,0.0
3392,3872,0.0,136.0,47.0,0.0,0.0,0.0,Tue Mar 14 03:52:16 +0000 2017,,Los Angeles,James is a Israelite,9260.0,jews are,jews,JamesIsraelite,Sun Sep 24 06:14:23 +0000 2017,Psalm 50 : 16  The wicked stole everything they have now: you should have told the truth about who the real Jews ar… https://t.co/fUFtBQuDCc,8.414971792356639e+17,-0.2732,,0.127,0.787,0.086
3393,3873,0.0,748.0,658.0,0.0,1.0,0.0,Sat Jan 30 05:34:58 +0000 2016,31310232.0,Australia,Neo Alt,2819.0,jews are,jews,NeoAlt22,Sun Sep 24 06:06:22 +0000 2017,@oranglaut It's more that Jews are flooding Europe with Muslim invaders. Look into the Kalergi plan.,4833664363.0,0.0,,0.0,1.0,0.0
3394,3874,0.0,35.0,72.0,0.0,3.0,0.0,Tue Jun 21 21:06:33 +0000 2011,8.235287621175378e+17,"California, USA",Ron Richman,1569.0,jews are,jews,ronrichman,Sun Sep 24 06:06:03 +0000 2017,@AHamiltonSpirit @JCTheResistance SCAPEGOATING. Hitler did it to the Jews. The @GOP Hitlers are scapegoating Hiller… https://t.co/EKwMF32qqj,321609398.0,0.0,,0.0,1.0,0.0
3395,3875,0.0,18.0,87.0,0.0,3.0,0.0,Mon Aug 14 04:51:46 +0000 2017,9.09242978585084e+17,"San Jose, CA",Greg Dmitry,477.0,jews are,jews,GregDmitry,Sun Sep 24 05:59:26 +0000 2017,@EyeOfOdin_88 @tejanaxcaliente @Partisangirl The ideology of ISIS and Al Qaeda called wahhabism predates zionism by… https://t.co/vl4AwVGAOQ,8.969574943831368e+17,0.0,,0.0,1.0,0.0
3396,3876,0.0,17.0,19.0,0.0,0.0,0.0,Thu Oct 13 16:45:01 +0000 2016,,"Boise, ID",susan meriam,49833.0,jews are,jews,MeriamSusan,Sun Sep 24 05:59:24 +0000 2017,"jews are completely going to repent one day, today we must show them the way",7.866086919402086e+17,0.0,,0.0,1.0,0.0
3397,3877,0.0,41.0,34.0,0.0,3.0,0.0,Mon Feb 08 18:47:34 +0000 2016,19675724.0,Canada,Non-Cidiot,2212.0,jews are,jews,BigTuna519,Sun Sep 24 05:54:36 +0000 2017,@cpmondello @DoingMyBest1001 @saudiarabia The jews are responsible for all the wars in the world 👃👺🍺🍺🍺🍺,4889285451.0,-0.3182,,0.19,0.688,0.122
3398,3878,1.0,495.0,551.0,0.0,3.0,0.0,Tue Jul 23 04:06:07 +0000 2013,17061263.0,"Monterrey, México",Alejandro J. Rivas,34346.0,jews are,jews,ajarivas72,Sun Sep 24 05:53:43 +0000 2017,"@netanyahu @ArianeDolgah Ariane 

Jews are not friend of America 🇺🇸 

@MyW1fesSon",1614329726.0,-0.3875,,0.208,0.792,0.0
3399,3879,8.0,229.0,177.0,0.0,0.0,2.0,Fri Jun 02 07:41:14 +0000 2017,,"California, USA",Angeri Tranpy™💢💋,9903.0,jews are,jews,CaptioKnight,Sun Sep 24 05:47:36 +0000 2017,"""Lmaoooo look at me goyz! Aryan race xDDD *Hitler dab* Jews are inferior lol????? So unique bc am female Nazi gimme… https://t.co/IJplBkkRO1",8.70545830846976e+17,-0.6062,,0.158,0.842,0.0
