# favorite of tweet,# followers,# following,# of hastags,# of mentions,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
0,182,3,0,0,Sun Dec 29 00:01:23 +0000 2013,,Washington/EUROPE,Yvonnesirenglobal,2552,i hate nigger,black,YvonneAtlas,Sat Sep 16 02:28:02 +0000 2017,I hate you animals stay te hell away from me stupid dirty fuckin nigger hoes,2266602529.0,Hate speech,-0.7717,y,,n
0,235,312,0,0,Sat Nov 21 13:30:20 +0000 2015,,"Georgia, USA",Onkle Ruckus,3269,coon people are,black,WastedTaIent,Sun Sep 24 13:38:54 +0000 2017,People are boycotting the league for Kapernick you damn coon. https://t.co/6k5HFyMQHP,4242419782.0,Hate speech,-0.1779,y,GA,y
0,16,68,0,1,Wed Aug 01 21:08:36 +0000 2012,118845216.0,Kansas City,samuel,528,coon people are,black,jahbuhlondagr8,Sun Sep 17 08:01:27 +0000 2017,@SheriffClarke When are you going to stop being a coon? White people don't like or respect you.,731460860.0,Hate speech,-0.8384,y,MO,y
0,5436,1254,0,0,Wed Mar 25 02:52:32 +0000 2009,,NYC.,U Bum,390826,coon are,black,BrianniT,Sun Sep 24 20:28:42 +0000 2017,I'm just disgusted ok. Y'all are hypocritical coon ass nigrums,26410575.0,Hate speech,-0.8271,y,NY,y
0,2015,1966,0,0,Sun Jul 26 11:10:22 +0000 2009,,"Scarborough, Ontario",MansNotHot ????,150679,coon are,black,VincidadianDion,Sun Sep 24 20:22:21 +0000 2017,Niggas coon for minimum wage why are these niggas any different? Thats why you got to appreciate Kap!! https://t.co/o9NgTXjIRS,60284539.0,Hate speech,-0.3987,y,,n
5,229,435,0,0,Sat Dec 03 04:18:26 +0000 2016,8.05e+17,"Washington, DC",sav,2827,coon are,black,baby_andromedan,Sun Sep 24 18:27:34 +0000 2017,Like yall couldnt be on more coon shit than what you are right now ???,8.05e+17,Hate speech,-0.3353,y,DC,y
0,9,59,0,1,Mon Jan 30 01:24:24 +0000 2017,15940523.0,USA of America,Mike Stewart,167,coon are,black,mikes0562,Sun Sep 24 17:39:36 +0000 2017,@amandaseales So if you're a Black Patriot then you are a Coon...and if you are a White Patriot...then you're a White Supremacist????,8.26e+17,Hate speech,0.0,y,,n
3,237,344,0,0,Sun Jul 10 23:58:28 +0000 2016,,"Las Vegas, NV",Nigzo Amore,2244,coon are,black,VegasZay,Sun Sep 24 15:33:46 +0000 2017,Ray Lewis the supreme coon out there kneeling disingenuously is why the Ravens are getting their ass beat and my parlay is fucked.,7.52e+17,Hate speech,-0.6486,y,NV,y
0,655,456,0,0,Fri Sep 18 02:14:47 +0000 2009,,Fayetteville NC ,Ant,124624,coon are,black,yunGloCholla,Sun Sep 24 14:34:39 +0000 2017,Damn my tl is being taken over by blaccs that say coon niggaz are fuccin trash,75176592.0,Hate speech,-0.4019,y,NC,y
0,39,54,0,1,Sat Jan 05 02:53:13 +0000 2013,2557521.0,St. Louis,melvin alexander,10242,coon are,black,meldogg64,Sun Sep 24 14:23:59 +0000 2017,@espn Randy Moss you are a coon,1061987982.0,Hate speech,0.0,y,MO,y
0,778,754,0,0,Sun Jul 11 08:22:47 +0000 2010,,"Greensboro, NC",Stevie Lewis,46574,coon are,black,itsweeb_freak,Sun Sep 24 13:05:17 +0000 2017,Any black athlete who does not kneel today is a coon you are basically selling out your ppl for a check I cant get behind you coons,165340878.0,Hate speech,0.0,y,NC,y
0,565,361,2,0,Sun Mar 22 05:13:33 +0000 2009,,"St.Louis,MO",GATSBEE,1702,coon are,black,BFlylistic,Sun Sep 24 08:19:08 +0000 2017,It's a #coon #negrobedwench epidemic out here. Pariahs and traitors are not welcomed back.,25784865.0,Hate speech,-0.2584,y,MO,y
0,4323,2673,0,0,Thu Apr 02 20:39:36 +0000 2009,28414994.0,"Savannah, GA",$ushi Batt?sai,386872,coon are,black,A1SinceDayNone,Sun Sep 24 04:23:25 +0000 2017,I MEANT TIMES. FUCK. BUT STILL. HOW DUMB ARE THESE COON ASS NIGGAS. WHY DONT THEY GO TO THE WHITE HOUSE. OH I KNOW WHY,28414994.0,Hate speech,-0.9387,y,GA,y
0,37,90,0,1,Mon Jul 24 04:57:36 +0000 2017,16948493.0,Philadelphia,Phillybull87,356,coon are,black,phillybull87,Sat Sep 23 04:18:35 +0000 2017,@tariqnasheed If you are a black player who continues to stand...ur officially a coon,8.89e+17,Hate speech,-0.8737,y,PA,y
1,260,534,0,1,Sat Feb 13 02:39:16 +0000 2010,8.39e+17,United States,Glenna,3315,coon are,black,glenkae,Fri Sep 22 14:29:11 +0000 2017,@BlueSea1964 Bet they are all black maybe we should just call it black ball instead of football or maybe just coon ball,113796936.0,Hate speech,0.0,y,,n
1,854,816,0,0,Sat Jul 02 06:59:07 +0000 2011,,"Atlanta, GA",Malik Shabazz,29083,coon are,black,Ja_feagin,Fri Sep 22 04:10:54 +0000 2017,Do not trust any black liberal..they are just as coon as right wing toms https://t.co/aJkhdFRnHB,327832117.0,Hate speech,0.0,y,GA,y
0,4,85,0,1,Wed Sep 20 16:45:08 +0000 2017,40891771.0,United States,Twungcode,67,coon are,black,twungcode,Thu Sep 21 20:44:20 +0000 2017,@WhitlockJason hey fat coon. How are you,9.11e+17,Hate speech,-0.7096,y,,n
19,4,23,0,1,Mon Jun 19 03:36:00 +0000 2017,2728599772.0,"Saint Louis, MO",Bryant S.,57,coon are,black,RedBlackGreen92,Wed Sep 20 22:37:55 +0000 2017,@haynesworthiii That's what your coon ass get. Why date outside of race when there are millions of beautiful black women available.,8.77e+17,Hate speech,0.0,y,MO,y
0,373,856,0,1,Sun Jan 10 02:17:21 +0000 2010,63291287.0,"Riverdale, GA",Fred P Da Blessed 1,10964,coon are,black,blssedbythebest,Sun Sep 17 18:53:00 +0000 2017,@REALStaceyDash you are A COON JOKE. I hate black uppity ghetto hood niggas like you with your south Bronx ass,103451235.0,Hate speech,-0.6207,y,GA,y
4,5631,3333,0,0,Thu Jul 14 00:01:32 +0000 2016,,"Los Angeles, CA",POVhilariousD,1384,coon are,black,POVhilariousD,Sun Sep 17 03:10:12 +0000 2017,COON ass niggaz out here are campaigning now to be a got damn BED WENCH NOW!!!!!,7.53e+17,Hate speech,0.0,y,CA,y
0,67,222,0,1,Wed May 11 16:16:36 +0000 2016,40891771.0,"Massachusetts, USA",Future Senator,599,coon are,black,BullyAssassin,Sat Sep 16 07:37:47 +0000 2017,@WhitlockJason you're a fucking coon. Your days are numbered.,7.3e+17,Hate speech,0.0,y,MA,y
2,4063,2371,0,0,Wed Dec 24 03:50:43 +0000 2008,,To Live and Die in LA,Charles HF Davis III,90595,coon are,black,hfdavis,Sat Sep 16 00:37:44 +0000 2017,"You really are one shuckin' and jiving'-ass coon, aren't you? https://t.co/Qs5qUKbA7A",18350031.0,Hate speech,0.0,y,,n
1,402,295,0,0,Sat Jun 16 04:38:15 +0000 2012,,"Toronto, Ontario",Ibrahim,33326,coon are,black,TheIbrahim_S,Fri Sep 15 20:57:50 +0000 2017,Uncle Tom ass coon ass bitch ass nigga thats what you are https://t.co/HLbzEEqrCu,609688685.0,Hate speech,-0.9359999999999999,y,,n
0,2625,1352,0,0,Sun Aug 19 16:12:03 +0000 2012,,"Center Point, AL",gerald levert jr.,353616,i hate coon,black,__wag_,Sun Sep 24 21:21:05 +0000 2017,I fucking hate you ya little coon. This wouldn't have happened if u ain't say shit. https://t.co/1FwZQ01yOB,767813342.0,Hate speech,-0.2661,y,AL,y
0,10984,5007,0,1,Sun May 10 18:56:41 +0000 2009,,"California, USA",Favorite,76664,i hate coon,black,InFamousFav,Sun Sep 24 16:38:47 +0000 2017,I hate @raylewis coon ass nigga https://t.co/d8OrAidfxD,39093565.0,Hate speech,-0.802,y,CA,y
6,4855,2329,0,0,Thu Oct 20 22:15:36 +0000 2011,,Temple University,Mademoiselle ?,46058,i hate coon,black,Cierra_Mist_,Sun Sep 24 15:58:54 +0000 2017,"Lmao, I really hate coon ass niggas like this, like who tf raised you.. https://t.co/59R4JjRDdp",394961082.0,Hate speech,-0.3086,y,,n
0,1514,1021,0,1,Tue Jan 21 20:24:09 +0000 2014,132768332.0,"Paulina, LA",??,20692,i hate coon,black,DanielTaylor_4,Sun Sep 24 14:52:28 +0000 2017,@jazzcharvon_ I hate that coon ass nigga,2303665290.0,Hate speech,-0.802,y,LA,y
0,1986,200,0,0,Wed Jun 16 17:31:52 +0000 2010,,Atl,??,294683,i hate coon,black,IbSkeeAlii,Sat Sep 23 17:46:49 +0000 2017,"I hate that new Cam Newton/2 Chainz commercial. Don't be tryna appeal to Black people now, fucking coon.",156337112.0,Hate speech,-0.5719,y,,n
0,750,2011,0,0,Mon May 11 14:52:50 +0000 2009,,"Houston, TX",Knewyorksown,11759,i hate coon,black,Knewyorksown,Sun Sep 17 16:41:09 +0000 2017,"I hate Coon ass, ""yessum"" negroes.. shit kills me ? https://t.co/gmG2STDuFf",39265287.0,Hate speech,-0.9359999999999999,y,TX,y
0,1771,892,0,0,Sun Sep 07 21:13:11 +0000 2014,,Indy,brown sugar ??,61408,i hate coon,black,kinnadityler_,Sun Sep 17 04:35:12 +0000 2017,This coon is tweeting this from a phone his momma bought. In her house. On her sofa with her wifi. Damn I hate blac https://t.co/VKJAFR217w,2796687943.0,Hate speech,-0.7506,y,,n
0,1441,1092,0,0,Thu Feb 06 06:19:14 +0000 2014,,New Orleans,CHILDISH MARINO,38307,i hate coon,black,_Marinho27,Sat Sep 16 05:42:57 +0000 2017,I hate you coon ass niggas,2327526515.0,Hate speech,-0.8625,y,LA,y
1,1503,1254,0,1,Tue Mar 17 02:13:00 +0000 2009,622024793.0,chicago,phlegmy kilmister ?,18516,spook are,black,PotatoesOGrady,Thu Sep 21 16:30:59 +0000 2017,"@ValeriePlame it's actually extremely easy to be anti-war without saying ""the jews are controlling the war machine"" you fucking dimwit spook",24820720.0,Hate speech,-0.1796,y,IL,y
1,6,96,0,2,Wed Aug 09 06:13:29 +0000 2017,371420983.0,Orange Beach,I am seven,424,jews people are,jews,Kameron88337375,Sat Sep 23 05:31:07 +0000 2017,@ThatGirlFuni @ZaneleLwana No such thing as a Jewish Holocaust just white folks killing white none of those people https://t.co/dfAslFCjbX,8.95e+17,Hate speech,-0.4466,y,,n
0,121,83,0,1,Wed Oct 07 16:24:57 +0000 2015,8.24e+17,"Moose Lake, MN",Gaear Grimsrud,1323,jews people are,jews,Gaear__Grimsrud,Sat Sep 23 03:28:17 +0000 2017,"@Depopulator83 I think they have a subconscious desire for the goyim to pogrom them. Jews are a sick, perverted people, friend.",3816006674.0,Hate speech,0.0,y,MN,y
0,7,16,0,3,Fri May 05 20:16:20 +0000 2017,8.19e+17,"Ohio, USA",Peyton Niese,7,jews people are,jews,NiesePeyton,Sat Sep 23 00:51:44 +0000 2017,@realDonaldTumpr @realDonaldTrump @netanyahu Israel killed non jews for years and force them into a concentration c https://t.co/bm4zjNe7s4,8.61e+17,Hate speech,-0.5719,y,OH,y
0,1273,2249,0,0,Sun Nov 08 00:44:48 +0000 2015,,New Jerusalem,Prophet of God,28844,jews people are,jews,richardjay73,Fri Sep 22 19:16:30 +0000 2017,At one time  the Jews were God's chosen people but they rebelled against God now the Christian's are God's chosen people from all Races,4138030937.0,Hate speech,0.0,y,,n
0,880,1816,0,1,Thu Sep 04 19:37:11 +0000 2014,502411791.0,USA,Lina,4566,jews people are,jews,nikointheburgh,Fri Sep 22 18:12:12 +0000 2017,"@bonnaroo2k2 Different issue, BUT calling for. the labeling of jews and others on tv and general racial slurs are w https://t.co/yDSNeKpa7P",2790456284.0,Hate speech,-0.4404,y,,n
0,0,6,0,1,Sun Mar 15 12:15:10 +0000 2009,15513604.0,"Fort Lauderdale, FL",Dennis,32703,jews people are,jews,FTLslacker,Fri Sep 22 12:28:31 +0000 2017,@foxandfriends Jews are like Gays; they just won't admit that some people just don't like them.,24515114.0,Hate speech,-0.1779,y,FL,y
0,998,1291,0,0,Fri Oct 03 22:04:45 +0000 2014,,United States,Tee Cho,15332,jews people are,jews,JSlayerTeeCho,Thu Sep 21 23:23:14 +0000 2017,"Israel ONLY works to undermine &amp; destroy credibility of United States of America. WAKE UP PEOPLE, b4 it's too late.
https://t.co/YUChJ5kM97",2802940415.0,Hate speech,0.0,y,,n
3,166,307,0,0,Sat Sep 16 03:58:53 +0000 2017,,The Swamp,The Polok,610,jews people are,jews,PunishedPolok,Thu Sep 21 18:53:18 +0000 2017,Jews are hateful hateful people  https://t.co/KNljdsVmW3,9.09e+17,Hate speech,-0.6249,y,,n
0,157,132,0,2,Wed Jun 21 20:07:54 +0000 2017,7.35e+17,United States,Athanasius,81,jews people are,jews,PinnacleOfPower,Thu Sep 21 18:50:23 +0000 2017,@PoliticalKathy @TaraMcCarthy_14 Agreed! The Jews are a dangerous tribe of people!,8.78e+17,Hate speech,0.0,y,,n
3,8352,5124,0,1,Sat May 02 18:10:53 +0000 2009,,Maryland,Jim Jamitis,115116,jews people are,jews,anthropocon,Thu Sep 21 18:34:50 +0000 2017,You people are overreacting. Some of @ValeriePlame's best friends are neocon war mongering Jews.,37248934.0,Hate speech,0.0,y,MD,y
7,291,259,0,2,Wed Sep 20 14:38:55 +0000 2017,9.11e+17,"Bronx, NY",REFOLLORCBRAND (FBI),686,jews people are,jews,BannedOrc,Thu Sep 21 17:33:11 +0000 2017,@MarisaKabas @BigDickDSA white people supposed to listen about how bad we are but the precious Jews can't get a little of what we get daily?,9.11e+17,Hate speech,0.0,y,NY,y
0,8,122,0,0,Thu Mar 02 13:10:43 +0000 2017,,"Miami, FL",Michael,286,jews people are,jews,mikejMiami,Wed Sep 20 14:22:51 +0000 2017,Who spent like Jews. Hey Jews are very hard people to deal with I know. And the kill mine and or Jesus but God's people and I know for fact,8.37e+17,Hate speech,-0.3499,y,FL,y
0,181,238,0,1,Thu Jul 28 01:01:04 +0000 2016,598601483.0,United States,Shotgun Mouthwash,9337,jews people are,jews,Shotgun_Painter,Wed Sep 20 13:36:33 +0000 2017,@Communism_Kills Are Jews even really people though? I heard they were demons.,7.58e+17,Hate speech,0.0,y,,n
0,248,255,0,2,Sun Nov 21 15:00:09 +0000 2010,218143127.0,"South Carolina, USA",Brooke,21954,jews people are,jews,wonderland449,Wed Sep 20 12:24:52 +0000 2017,@studentactivism @PatriciaMullis Have to get rid of the Jews &amp; Blacks right man? Everything a Jew has he took from https://t.co/OIulQ72Gyn,218143127.0,Hate speech,0.0,y,SC,y
1,54,348,0,1,Thu Sep 14 05:25:38 +0000 2017,8.92e+17,"Langley, Virginia",Terry Davis,1372,jews people are,jews,ChadPlowCIA,Tue Sep 19 18:48:14 +0000 2017,"@HeteroGamingVet To be fair people Hitler owned Jews so hard that they are still mad online 70+ years later, don't https://t.co/HhstoQXHCZ",9.08e+17,Hate speech,-0.4149,y,VA,y
1,128,126,0,1,Wed Sep 07 17:58:40 +0000 2016,9.04e+17,Canada,VictoryOfTheLight,1944,jews people are,jews,GillardLillian,Mon Sep 18 23:55:50 +0000 2017,"@BB_Balls_1 Hey big balls ;p...... the jews are liars, its sad to see people fall for all their BS, you wonder why https://t.co/gr4vAO2P5t",7.74e+17,Hate speech,-0.7579,y,,n
4,294,399,0,1,Wed Feb 08 23:30:53 +0000 2017,7.94e+17,Los Angeles California ,Zach Wachs,116,jews people are,jews,ZachWachs,Mon Sep 18 16:58:21 +0000 2017,@NS_Norway We are not going to be exterminated by the Jews.  Everybody is realizing Adolf Hitler was right and we are rising up as a people.,8.29e+17,Hate speech,0.0,y,CA,y
0,32,186,0,2,Sat Aug 12 16:51:58 +0000 2017,4395567861.0,Memphis ,Ron O'neal,311,jews are,jews,RonOnealMemphis,Sun Sep 24 23:09:49 +0000 2017,@Tal_Matan1 @ValeriePlame Jews are behind all Americas wars,8.96e+17,Hate speech,-0.5574,y,TN,y
0,17,19,0,0,Thu Oct 13 16:45:01 +0000 2016,,"Boise, ID",susan meriam,49833,jews are,jews,MeriamSusan,Sun Sep 24 23:09:25 +0000 2017,the jews are always scary,7.87e+17,Hate speech,-0.4939,y,ID,y
0,4,47,0,1,Sun Sep 24 20:07:03 +0000 2017,17061263.0,Canada,Farid Yekta,18,jews are,jews,YektaFarid,Sun Sep 24 22:40:51 +0000 2017,"@netanyahu You are the number one terrorist supporter and trainer on earth, Jews are terrorist !",9.12e+17,Hate speech,-0.0772,y,,n
0,26,86,0,0,Sat Oct 25 21:45:03 +0000 2014,,"California, USA",Jack Young,6890,jews are,jews,jaxteryoung,Sun Sep 24 21:25:49 +0000 2017,Americas Jews Are Driving Americas Wars https://t.co/TK8wSymiDQ,2844272841.0,Hate speech,0.0,y,CA,y
0,36,245,0,2,Sat Aug 26 02:18:16 +0000 2017,215207998.0,"Los Angeles, CA",ResistTrump79,439,jews are,jews,ResistRacism79,Sun Sep 24 21:03:14 +0000 2017,@kurteichenwald @stevenmnuchin1 White Jews are becoming a problem again,9.01e+17,Hate speech,-0.6956,y,CA,y
1,700,99,0,1,Mon Jul 27 17:55:52 +0000 2015,622024793.0,"St Louis, MO",Carl The Cuck,3951,jews are,jews,CuckCarl,Sun Sep 24 20:07:09 +0000 2017,"@ValeriePlame You have nothing to be ashamed of, you're right. All wars are banker wars and the bankers are Jews.",3298234152.0,Hate speech,-0.6854,y,MO,y
0,944,2865,0,2,Sun Jul 02 20:23:27 +0000 2017,7.87e+17,United States,Tradlyf ???,5684,jews are,jews,TradLyf80,Sun Sep 24 19:25:23 +0000 2017,@Onlinewondering @nontolerantman imperialism is bad and so are Jews,8.82e+17,Hate speech,-0.1154,y,,n
2,175,270,0,2,Wed Mar 23 03:49:43 +0000 2016,7.07e+17,"Michigan, USA",Pure-Blood Puppy,5620,jews are,jews,PapillonPride,Sun Sep 24 19:22:20 +0000 2017,@PeterSweden7 @ProTrump001 Jews are bad.,7.12e+17,Hate speech,-0.25,y,MI,y
5,643,944,0,0,Thu Nov 19 00:46:52 +0000 2015,,"Brooklyn, NY",John Merrick ?,13916,jews are,jews,iamjohnmerrick,Sun Sep 24 19:00:56 +0000 2017,"When are Marxist Jews going to finally realize that their actions create the conditions whereby ""Nazis"" are created?",4284416953.0,Hate speech,-0.6124,y,NY,y
0,2297,483,0,0,Tue Nov 17 18:26:40 +0000 2009,,Dixie,ZX?,33283,jews are,jews,t14wg,Sun Sep 24 16:46:14 +0000 2017,jews are insane https://t.co/1Z1lqyZBoI,90687103.0,Hate speech,-0.5574,y,,n
0,95,112,0,0,Sun Mar 12 22:20:16 +0000 2017,,Ireland,Irish agrAryan,428,jews are,jews,Irish_agrAryan,Sun Sep 24 15:33:12 +0000 2017,"If you aren't blaming the jews you are ignoring the truth, my friend. https://t.co/VdJmDDptdH",8.41e+17,Hate speech,0.0,y,,n
0,1238,1066,0,1,Tue May 05 00:59:09 +0000 2015,3185759629.0,"New Jersey, USA",David Greco,19533,jews are,jews,DaveGreco33,Sun Sep 24 12:46:56 +0000 2017,@theintercept Americans. Your lies are just a continuation of the Zionist Jews race baiting and attacks on American https://t.co/gRrj2zSb1M,3185759629.0,Hate speech,-0.3182,y,NJ,y
0,183,357,0,2,Tue Mar 06 16:26:37 +0000 2012,9.1e+17,"Lancaster, Pennsylvania ","Efrain R., BSN,RN",9193,jews are,jews,zdor17602,Sun Sep 24 12:15:50 +0000 2017,"@ParrotyJokes @whbm U read how the name came to be? Nope, you are ignorant to its meaning. And tell your kind ""Jews https://t.co/facQbZ1w7f",516652952.0,Hate speech,-0.3182,y,PA,y
0,74,32,0,4,Wed May 01 21:01:03 +0000 2013,861344060.0,NJ,Barry Rosen,9359,jews are,jews,BarryRosen1,Sun Sep 24 11:25:17 +0000 2017,@ChrisRulon @Israel911Facts @ValeriePlame @johnramos91 Bin Laden also tried to say the Jews were behind 9/11 in 200 https://t.co/zSWIoCwfvx,1395571730.0,Hate speech,-0.4215,y,NJ,y
0,1428,784,0,0,Fri Jun 09 20:41:10 +0000 2017,,"El Paso, TX",Keep America,20826,jews are,jews,KeepOutUSA,Sun Sep 24 10:44:05 +0000 2017,What are your view on Jews/Zionists? | whatever https://t.co/F5YmizPoKx,8.73e+17,Hate speech,-0.1911,y,TX,y
0,83,68,0,1,Wed Dec 24 20:53:36 +0000 2014,807095.0,"New Orleans, LA",CHARLES,25516,jews are,jews,JULY191947,Sun Sep 24 09:32:18 +0000 2017,@nytimes NYT= NEY YORK COMMUNISTS JEWS WHO ARE FULL OF SHIT!,2942219102.0,Hate speech,0.0,y,LA,y
0,112,98,0,3,Sun Apr 27 12:13:01 +0000 2014,8.98e+17,"Seattle,  Washington",Philip Sorenson,4538,jews are,jews,ryunin69,Sun Sep 24 06:32:26 +0000 2017,@SophiaEstradaP6 @BakedNorwegian @HarmlessYardDog But the Jews are not for you.,2466036632.0,Hate speech,0.0,y,WA,y
8,229,177,0,0,Fri Jun 02 07:41:14 +0000 2017,,"California, USA",Angeri Tranpy??,9903,jews are,jews,CaptioKnight,Sun Sep 24 05:47:36 +0000 2017,"""Lmaoooo look at me goyz! Aryan race xDDD *Hitler dab* Jews are inferior lol????? So unique bc am female Nazi gimme https://t.co/IJplBkkRO1",8.71e+17,Hate speech,0.0,y,CA,y
0,189,226,0,2,Tue Dec 01 03:34:55 +0000 2009,93780737.0,"San Francisco, CA",Nicholas Knacks,13665,jews are,jews,Villagejonesy,Sun Sep 24 05:28:48 +0000 2017,@quibodeaux_kris @ElizaBleak helicopters if you provide ANY proof that Jews are all murdered the minute they come t https://t.co/EwkBs9RtN3,93780737.0,Hate speech,0.0,y,CA,y
0,500,778,0,7,Mon Mar 29 17:35:09 +0000 2010,127585120.0,"South Carolina, USA",alias emanon,9617,jews are,jews,Madnes2urMethod,Sun Sep 24 05:16:47 +0000 2017,@AmberWaves1267 @fckngary @coach_culler @images_by_g @MarioRavelo2010 @MichaelSkolnik @NFL Jews don't get told get https://t.co/k7V0b1DJJ3,127585120.0,Hate speech,0.0,y,SC,y
1,2834,752,0,0,Thu Aug 22 03:15:33 +0000 2013,,The Great USA,Stop H1-B Visa Abuse,50447,jews are,jews,CorintheansXIII,Sun Sep 24 04:59:06 +0000 2017,Are Jews behind this movement.  Are blacks listening to their masters again? https://t.co/MD7HJgkJTg,1689920359.0,Hate speech,-0.29600000000000004,y,,n
1,45,269,0,2,Thu Oct 03 23:10:11 +0000 2013,24506246.0,United States,Clarence Carey,2240,jews are,jews,careyrussell45,Sun Sep 24 04:13:42 +0000 2017,"@haaretzcom @MauricePinay And these are authentic religious practicing Jews, just the wrong color.",1932365209.0,Hate speech,0.0,y,,n
2,1271,1681,0,0,Sun Apr 17 02:46:22 +0000 2011,,"Tally, FL",BlackBeard,54194,jews are,jews,AftaPlatinumANT,Sun Sep 24 04:10:23 +0000 2017,"Blacks are the real Jews, but I feel this https://t.co/kUp9Nkyu5M",283332122.0,Hate speech,0.0,y,FL,y
0,943,189,0,2,Thu Mar 21 23:07:45 +0000 2013,358134191.0,"Laguna Hills, CA",Sam rothenberg,31381,jews are,jews,sam_rothenberg,Sun Sep 24 03:47:14 +0000 2017,@talkingproud @FullSpectre I don't know. But I also know Jews who are poor as fuck,1287201037.0,Hate speech,-0.1027,y,CA,y
